"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5788","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","0e0c9c9c-43de-445d-a09a-8ea10419b5af",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5767","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","6d17d5d2-1c5f-4eb6-bd3a-2c826994a8da",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5746","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","32e47da8-72cf-43e6-a9da-acc8ffa24686",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5725","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","badb4bf5-1cf1-4166-920f-b8c4ef436ee3",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5704","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","2594ab80-be58-4737-8eb3-88bfee7d8608",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5683","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","7d63e22a-fe35-4a6e-9d93-bd7e9bfded9d",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5662","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","e67a406c-8cc5-4b0f-8010-72c45c2dae2f",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5641","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","52024859-074a-474a-b3c7-39d228de80f4",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5620","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","7b0cd83d-17f6-48c3-b988-a2ae97279f41",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5599","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","99baad91-193f-4c7e-b070-e778adac3bae",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5578","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","427cca3c-1178-4c34-9434-f5990d445836",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5557","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","52d33330-4075-4620-99fc-3b7f73766fa6",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5536","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","866a4fcc-2f3d-4e05-b26e-ce6fc2217814",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5515","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","802cf076-99a6-4fd4-872a-842754f36e79",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5494","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","e8c35a16-90c5-4cf5-9e8e-31d895eaeeb2",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5473","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","a61ae93b-586c-4f7b-9357-fc687532627c",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5452","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","2f3ff504-e8d2-4b2f-8eb5-114d7dd79740",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5431","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","47c39272-72c7-4c9f-995a-fbae65c2a480",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5410","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","644f55cf-cc44-4bc9-93f8-ee8914d356ad",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5389","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","b5e0c4d3-1a88-43e3-a28c-ba5a00123fe6",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5368","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","b4b8662a-2fc0-4f57-a915-908e16b56873",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5345","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","ac79f212-d93c-4d01-a4dd-4da06845af06",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5320","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","329b2a2a-b657-400f-ae0e-27da830b8068",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5283","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","6472","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","af91b055-69ad-43ed-a726-641478b3b258",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{00000134-0000-0000-c000-000000000046} 	OpNum: 	0x5 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5280","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","e9896a14-ddf9-43a0-86a6-1dc706d2963f",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5249","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","f00dfb6f-feb9-4202-a6ab-d8ec0f809f5c",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5218","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","1f7b5f7b-2d6b-4345-b550-47c2427e4b5e",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{7c857801-7381-11cf-884d-00aa004b2e24} 	OpNum: 	0x4 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5211","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","6472","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","9f7ba00b-21cd-4cc1-80ba-9384d9f01f3f",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5184","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","92349dfa-6ce5-4525-befd-7cf110a4f16f",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5158","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","37118caa-3350-408e-aaf5-8c3a29a0fba0",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5134","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","3ad6d03e-5746-41ce-90ac-3a4fabcd5f94",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5113","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","f5753150-fe1f-48a6-9097-e7bf4cec30e5",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5092","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","35cec718-7c8f-44fb-8dcd-18627ab16e60",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5071","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","723bc87c-c0ff-4207-954c-752f81ebd62b",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5050","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","1316993d-1ad8-4193-8e56-c285c0474b99",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","5029","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","ee0bd00f-70fa-48e1-9dff-6baad8416218",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
